Process2265,415,5677,1
Process2266,124,23,0
Process2267,5525,7504,1
Process2268,4488,5576,2
Process2269,6918,7124,0
Process2270,4108,2976,2
Process2271,2053,4103,1
Process2272,5841,6200,0
Process2273,9378,2980,1
Process2274,6272,8566,0
Process2275,6657,8980,2
Process2276,1637,5456,0
Process2277,6169,980,1
Process2278,5759,1819,2
Process2279,2995,5088,1
Process2280,6504,9195,0
Process2281,4198,7600,2
Process2282,5889,9792,0
Process2283,2224,9169,2
Process2284,1182,1792,0
Process2285,4720,4800,1
Process2286,287,2789,0
Process2287,2229,8957,0
Process2288,5324,4715,1
Process2289,6698,4061,0
Process2290,5197,564,2
Process2291,6673,4762,0
Process2292,8603,650,2
Process2293,3086,9225,1
Process2294,549,406,2
Process2295,6578,1478,1
Process2296,7940,8116,0
Process2297,4758,345,0
Process2298,2556,2020,2
Process2299,8525,8717,1
Process2300,9583,3914,0
Process2301,6188,6938,2
Process2302,393,1892,1
Process2303,742,4977,0
Process2304,260,5525,2
Process2305,4274,8455,2
Process2306,6737,6394,0
Process2307,8341,7504,2
Process2308,8903,59,2
Process2309,532,4936,0
Process2310,6222,870,0
Process2311,8829,7057,2
Process2312,6198,3801,2
Process2313,569,894,0
Process2314,4165,1153,1
Process2315,4520,5426,0
Process2316,6352,8515,0
Process2317,2653,3207,2
Process2318,2947,8461,1
Process2319,1613,5344,0
Process2320,8997,7918,0
Process2321,6646,6746,2
Process2322,1234,9296,0
Process2323,4066,9864,2
Process2324,5523,4029,0
Process2325,5210,8548,2
Process2326,3352,1251,1
Process2327,7889,3904,0
Process2328,9929,3202,0
Process2329,4733,4815,1
Process2330,4473,163,1
Process2331,5083,3160,1
Process2332,9102,745,1
Process2333,3274,4810,0
Process2334,8340,6685,0
Process2335,911,1894,0
Process2336,5261,5246,2
Process2337,8125,9486,0
Process2338,549,5766,2
Process2339,1435,499,1
Process2340,4017,4971,1
Process2341,8165,6406,1
Process2342,5411,5507,0
Process2343,8306,5133,1
Process2344,4713,3472,2
Process2345,1501,735,2
Process2346,3189,5995,0
Process2347,6128,471,2
Process2348,9324,1020,2
Process2349,2074,8806,2
Process2350,3287,2822,1
Process2351,7367,7338,0
Process2352,4607,9100,2
Process2353,2593,7405,2
Process2354,5390,8469,0
Process2355,4871,6321,1
Process2356,6247,9509,1
Process2357,9221,1989,0
Process2358,8033,7664,1
Process2359,6260,9737,1
Process2360,4985,9375,1
Process2361,5034,3093,2
Process2362,7841,7699,2
Process2363,6156,292,2
Process2364,9603,2033,1
Process2365,9227,6903,2
Process2366,3234,9502,0
Process2367,5940,5074,1
Process2368,9118,3107,0
Process2369,3315,9366,0
Process2370,9023,702,2
Process2371,7552,2088,0
Process2372,9772,9928,2
Process2373,1092,2435,2
Process2374,6169,2038,1
Process2375,9716,1264,2
Process2376,5937,850,2
Process2377,1667,3141,2
Process2378,5738,2258,0
Process2379,7473,1925,2
Process2380,8945,947,1
Process2381,6144,4850,1
Process2382,6436,4621,0
Process2383,779,5712,1
Process2384,5415,1881,0
Process2385,8435,7948,0
Process2386,8359,3884,1
Process2387,7785,1902,1
Process2388,2286,7639,1
Process2389,6245,5111,0
Process2390,9571,407,1
Process2391,3599,2902,2
Process2392,6067,5689,0
Process2393,4815,6468,0
Process2394,9647,8234,0
Process2395,9221,6668,1
Process2396,60,5027,1
Process2397,4452,9163,1
Process2398,5634,1448,2
Process2399,5427,7693,2
Process2400,3496,7263,1
Process2401,8865,7213,0
Process2402,2732,3279,2
Process2403,7572,4445,0
Process2404,4477,444,1
Process2405,9615,9664,1
Process2406,9054,6075,0
Process2407,2377,527,0
Process2408,3954,2512,0
Process2409,6819,4290,1
Process2410,1148,7786,1
Process2411,5884,6650,0
Process2412,3522,5733,1
Process2413,6850,9656,0
Process2414,6646,485,2
Process2415,1028,6451,2
Process2416,8431,5504,1
Process2417,7212,4232,1
Process2418,8805,8186,0
Process2419,4551,5004,2
Process2420,1637,2503,1
Process2421,8691,8386,2
Process2422,2957,1908,2
Process2423,6855,5109,1
Process2424,5198,8107,0
Process2425,3985,5486,2
Process2426,8788,3916,0
Process2427,6019,1128,0
Process2428,3777,6284,0
Process2429,4048,834,0
Process2430,4961,8823,2
Process2431,12,3865,1
Process2432,8065,6821,1
Process2433,8203,27,0
Process2434,7997,1576,2
Process2435,4629,1912,1
Process2436,7712,700,2
Process2437,9003,3070,1
Process2438,8175,6847,1
Process2439,1885,7246,0
Process2440,6952,2206,1
Process2441,4522,8569,0
Process2442,6830,6633,2
Process2443,1047,4835,1
Process2444,6725,9183,2
Process2445,510,3811,0
Process2446,6133,7874,0
Process2447,5673,6877,0
Process2448,2693,1403,0
Process2449,5998,3288,2
Process2450,2841,6591,0
Process2451,8507,1112,1
Process2452,4390,7941,2
Process2453,7094,5339,2
Process2454,6178,8415,2
Process2455,487,5276,0
Process2456,3060,1409,2
Process2457,2685,7081,0
Process2458,9028,6126,2
Process2459,4923,8475,1
Process2460,1711,1315,2
Process2461,7058,6173,1
Process2462,973,562,0
Process2463,7874,4007,0
Process2464,9609,185,0
Process2465,6880,7023,2
Process2466,4315,82,1
Process2467,3272,2766,1
Process2468,1810,8145,1
Process2469,5399,3067,1
Process2470,8629,4778,2
Process2471,8449,8187,1
Process2472,9382,9159,0
Process2473,960,3384,0
Process2474,7877,9345,1
Process2475,3210,6224,0
Process2476,172,538,0
Process2477,4894,161,0
Process2478,3050,1970,1
Process2479,980,3721,2
Process2480,3737,2349,1
Process2481,7809,797,2
Process2482,4406,6530,1
Process2483,1565,7489,1
Process2484,2732,5366,0
Process2485,4083,4927,1
Process2486,8810,1450,0
Process2487,3618,2696,2
Process2488,1193,5745,2
Process2489,9617,6725,1
Process2490,1108,6813,2
Process2491,3730,974,1
Process2492,4538,5379,1
Process2493,858,3296,2
Process2494,563,6027,1
Process2495,3260,6461,0
Process2496,4886,5270,1
Process2497,3403,5240,0
Process2498,2081,6432,1
Process2499,9081,2400,1
Process2500,6155,3507,2
Process2501,5577,7236,1
Process2502,2149,1774,1
Process2503,5252,2631,2
Process2504,2196,3193,1
Process2505,4506,2805,2
Process2506,1743,4042,0
Process2507,6783,7444,1
Process2508,4519,9524,0
Process2509,8001,4957,1
Process2510,8207,1111,1
Process2511,7931,3039,1
Process2512,2277,5188,0
Process2513,8355,6791,2
Process2514,7728,5338,1
Process2515,9481,9843,0
Process2516,4047,1585,0
Process2517,3883,4720,1
Process2518,5312,9238,2
Process2519,3172,7238,1
Process2520,9785,1797,2
Process2521,9905,9727,1
Process2522,7261,2004,2
Process2523,6392,6710,1
Process2524,858,789,0
Process2525,8517,269,1
Process2526,1686,4315,0
Process2527,2545,4550,0
Process2528,7200,9861,0
Process2529,7732,3032,2
Process2530,3221,9168,0
Process2531,6173,9072,0
Process2532,8517,6333,0
Process2533,6048,9076,1
Process2534,6723,9933,2
Process2535,2735,4801,1
Process2536,4943,6486,1
Process2537,5088,5382,0
Process2538,3601,8934,1
Process2539,4056,3017,2
Process2540,1750,6238,0
Process2541,1241,8762,2
Process2542,460,7278,0
Process2543,4386,9678,2
Process2544,5023,6400,2
Process2545,6449,5486,1
Process2546,4496,6780,0
Process2547,6859,1867,1
Process2548,124,1819,2
Process2549,6898,5875,2
Process2550,9409,7624,1
Process2551,1088,8865,1
Process2552,1839,5676,1
Process2553,8924,6413,1
Process2554,1436,1435,0
Process2555,3882,4235,2
Process2556,7481,8731,1
Process2557,3918,1941,0
Process2558,5738,2065,2
Process2559,9196,8962,1
Process2560,9320,4722,2
Process2561,2033,5809,0
Process2562,9861,7648,2
Process2563,4968,2923,1
Process2564,6104,4358,0
Process2565,3641,8239,1
Process2566,9368,5719,2
Process2567,5523,9637,2
Process2568,9898,1726,1
Process2569,2445,922,1
Process2570,4514,6593,1
Process2571,6912,8625,0
Process2572,8175,4838,1
Process2573,5114,6157,0
Process2574,4819,8612,1
Process2575,2311,8604,0
Process2576,7686,7971,0
Process2577,8145,9846,0
Process2578,545,9743,1
Process2579,5010,8539,2
Process2580,4789,3053,2
Process2581,9291,9964,1
Process2582,5955,4491,2
Process2583,266,9604,0
Process2584,7501,774,1
Process2585,5446,3084,2
Process2586,1630,7122,0
Process2587,9886,5266,2
Process2588,4131,2162,0
Process2589,6455,7171,1
Process2590,9700,8311,0
Process2591,9539,7602,2
Process2592,707,9908,0
Process2593,6713,173,0
Process2594,8876,4025,0
Process2595,6003,9470,1
Process2596,5383,1100,0
Process2597,9087,7337,1
Process2598,2636,1468,0
Process2599,2281,7922,2
Process2600,466,3973,0
Process2601,8055,9863,1
Process2602,5609,569,0
Process2603,4006,7281,2
Process2604,8360,2508,2
Process2605,9840,4863,0
Process2606,4404,245,2
Process2607,6091,5683,1
Process2608,5747,4671,1
Process2609,1214,6951,1
Process2610,6555,3768,1
Process2611,3856,1823,1
Process2612,1463,3783,2
Process2613,8978,4141,2
Process2614,6667,2500,2
Process2615,8381,2339,1
Process2616,5917,3094,1
Process2617,906,9184,2
Process2618,6880,4931,2
Process2619,7026,2496,0
Process2620,1446,9050,2
Process2621,9839,9258,2
Process2622,8096,7072,0
Process2623,3275,6050,2
Process2624,2087,9068,1
Process2625,9759,3800,0
Process2626,2295,9716,0
Process2627,1428,6973,1
Process2628,6244,3852,0
Process2629,5732,7229,2
Process2630,8523,8674,2
Process2631,5082,8513,1
Process2632,9817,6608,2
Process2633,8335,6234,0
Process2634,994,4672,0
Process2635,6153,4431,2
Process2636,6355,3077,1
Process2637,3299,4504,1
Process2638,2132,747,2
Process2639,5896,2830,1
Process2640,4860,7704,2
Process2641,6523,9138,0
Process2642,147,8954,1
Process2643,844,3640,0
Process2644,7591,4633,0
Process2645,3406,7137,1
Process2646,9373,3491,2
Process2647,1409,3141,0
Process2648,418,1625,2
Process2649,9631,3872,0
Process2650,6074,8732,2
Process2651,1192,1606,1
Process2652,1174,1752,1
Process2653,7765,2596,0
Process2654,3295,186,1
Process2655,7145,9944,0
Process2656,8130,5668,1
Process2657,5840,3428,2
Process2658,4406,3845,0
Process2659,71,9828,0
Process2660,4919,5901,0
Process2661,7472,7092,1
Process2662,9162,4618,2
Process2663,6159,8734,0
Process2664,6795,2028,2
Process2665,8417,9172,0
Process2666,7175,3653,2
Process2667,5777,9492,2
Process2668,3872,249,2
Process2669,3592,6672,0
Process2670,7184,7942,1
Process2671,9509,5413,1
Process2672,3439,927,0
Process2673,5474,3437,1
Process2674,105,6583,1
Process2675,1275,1351,2
Process2676,8740,8526,1
Process2677,1874,654,2
Process2678,8437,4525,1
Process2679,5197,8116,1
Process2680,8137,5299,2
Process2681,6978,4807,1
Process2682,2912,4598,1
Process2683,9816,71,0
Process2684,1807,6528,2
Process2685,9474,4154,1
Process2686,9017,2893,0
Process2687,5862,4767,1
Process2688,4904,3203,0
Process2689,4195,4751,1
Process2690,6510,9239,2
Process2691,6767,6216,0
Process2692,8790,5480,1
Process2693,8092,1647,0
Process2694,7183,3453,1
Process2695,2858,9278,2
Process2696,9884,8295,1
Process2697,1788,508,0
Process2698,7994,5411,1
Process2699,5077,9605,0
Process2700,276,2466,0
Process2701,774,9233,0
Process2702,2432,4374,2
Process2703,8688,8818,1
Process2704,1368,2352,2
Process2705,575,5209,1
Process2706,289,5092,1
Process2707,2896,6879,2
Process2708,270,1224,0
Process2709,7199,2652,1
Process2710,5231,2927,2
Process2711,2502,3701,2
Process2712,2341,2484,2
Process2713,7661,1172,2
Process2714,980,2539,2
Process2715,7752,9465,1
Process2716,155,6105,0
Process2717,853,9000,0
Process2718,2060,9269,2
Process2719,5030,6467,1
Process2720,3957,8049,1
Process2721,5351,550,1
Process2722,5978,2891,1
Process2723,3684,6903,1
Process2724,207,7882,0
Process2725,9083,5633,1
Process2726,9521,5788,2
Process2727,1403,2992,2
Process2728,164,5051,1
Process2729,6502,6432,1
Process2730,1845,389,1
Process2731,3763,5739,0
Process2732,2086,8069,0
Process2733,2893,1752,0
Process2734,4873,8310,2
Process2735,2095,3745,0
Process2736,8783,9617,2
Process2737,7929,1019,0
Process2738,6075,7534,2
Process2739,9842,388,1
Process2740,6429,2232,2
Process2741,1066,2346,1
Process2742,2605,4431,1
Process2743,7035,3675,0
Process2744,4720,8547,0
Process2745,3935,6994,1
Process2746,1487,5776,1
Process2747,4828,3704,1
Process2748,7513,6130,0
Process2749,1601,5972,2
Process2750,5770,8752,1
Process2751,3032,9817,0
Process2752,6034,2421,2
Process2753,3456,5807,0
Process2754,2631,526,1
Process2755,6468,812,1
Process2756,4050,2299,1
Process2757,7601,3478,1
Process2758,5819,7342,1
Process2759,4275,8942,2
Process2760,6768,1064,2
Process2761,7844,4095,2
Process2762,1267,6480,0
Process2763,1824,9936,1
Process2764,9705,8918,2
Process2765,2486,5385,0
Process2766,8612,5786,2
Process2767,515,3386,2
Process2768,6123,5556,0
Process2769,4213,9830,2
Process2770,8275,2949,0
Process2771,7441,793,1
Process2772,6425,8411,2
Process2773,4183,6586,2
Process2774,4100,6291,0
Process2775,4543,5128,1
Process2776,5799,3739,0
Process2777,2058,4254,1
Process2778,1795,6728,0
Process2779,8874,940,0
Process2780,1248,5566,2
Process2781,1037,3006,0
Process2782,4922,9431,0
Process2783,1640,9965,1
Process2784,8293,4064,0
Process2785,217,8606,2
Process2786,3877,757,1
Process2787,9676,9166,2
Process2788,8860,961,0
Process2789,9953,6186,1
Process2790,7228,3785,1
Process2791,7452,4822,1
Process2792,4822,9743,1
Process2793,6954,7734,1
Process2794,5673,2379,0
Process2795,7035,2595,1
Process2796,3525,2823,2
Process2797,107,2498,2
Process2798,942,7710,2
Process2799,4858,4014,1
Process2800,6065,1241,2
Process2801,2839,5044,2
Process2802,2619,9865,0
Process2803,4534,3171,0
Process2804,62,8843,2
Process2805,6006,5878,2
Process2806,6908,9402,2
Process2807,8568,5860,0
Process2808,5746,6802,0
Process2809,3885,8011,2
Process2810,8210,4075,2
Process2811,2673,3265,1
Process2812,5606,2235,0
Process2813,987,6768,1
Process2814,4102,6829,1
Process2815,9596,9186,1
Process2816,4037,6094,0
Process2817,7653,1013,2
Process2818,3768,6758,2
Process2819,3945,642,2
Process2820,8136,5203,2
Process2821,6272,7876,2
Process2822,3101,9833,0
Process2823,6147,819,2
Process2824,8716,1272,0
Process2825,6480,867,1
Process2826,123,1255,1
Process2827,9520,8908,1
Process2828,4777,2675,1
Process2829,3189,2972,2
Process2830,9611,7459,0
Process2831,6461,3731,1
Process2832,6577,6831,0
Process2833,8928,9329,0
Process2834,4399,4396,2
Process2835,6700,875,2
Process2836,8188,997,0
Process2837,2121,6868,1
Process2838,7068,7997,0
Process2839,5124,1185,1
Process2840,175,7147,1
Process2841,429,9960,1
Process2842,4911,2888,1
Process2843,9226,1815,2
Process2844,4361,2565,2
Process2845,7121,9265,2
Process2846,748,7452,0
Process2847,1982,5924,1
Process2848,2125,9343,1
Process2849,4943,819,1
Process2850,7085,993,2
Process2851,6686,7773,0
Process2852,19,2683,1
Process2853,6534,1908,2
Process2854,8731,2621,0
Process2855,5323,9741,0
Process2856,5495,6840,2
Process2857,6665,5173,0
Process2858,4703,7297,2
Process2859,738,8591,1
Process2860,4310,5675,1
Process2861,1381,2361,1
Process2862,2061,2379,0
Process2863,1980,5264,1
Process2864,3715,3994,1
Process2865,4367,5669,1
Process2866,4284,1163,0
Process2867,1653,7827,2
Process2868,1298,8881,0
Process2869,287,9618,1
Process2870,95,279,2
Process2871,7248,1660,2
Process2872,2174,3720,0
Process2873,9783,2051,0
Process2874,2005,5765,0
Process2875,495,6483,0
Process2876,1431,766,1
Process2877,9206,8770,2
Process2878,8507,68,0
Process2879,5106,6706,1
Process2880,296,6801,2
Process2881,7513,400,2
Process2882,7092,2574,0
Process2883,5401,8708,0
Process2884,8975,712,1
Process2885,6544,7559,1
Process2886,6133,5341,1
Process2887,3238,898,0
Process2888,8171,9405,2
Process2889,1985,4510,2
Process2890,1769,1157,1
Process2891,8185,8669,0
Process2892,9909,2112,2
Process2893,8057,7513,0
Process2894,8257,6487,2
Process2895,4222,3030,2
Process2896,3022,5515,2
Process2897,2589,8752,2
Process2898,7279,6922,1
Process2899,2036,5258,1
Process2900,3500,7027,2
Process2901,8117,5211,2
Process2902,9487,1472,1
Process2903,3430,9528,2
Process2904,2434,4136,0
Process2905,8503,8357,1
Process2906,8482,7731,1
Process2907,3803,6671,2
Process2908,22,3949,2
Process2909,1998,5985,1
Process2910,8484,5836,2
Process2911,6127,305,1
Process2912,8791,9791,2
Process2913,9920,3220,2
Process2914,2210,2006,1
Process2915,7340,508,2
Process2916,5500,8989,2
Process2917,9175,2791,1
Process2918,7954,9164,2
Process2919,3656,1161,2
Process2920,4617,9644,0
Process2921,8956,2122,1
Process2922,8507,7265,1
Process2923,2234,7184,0
Process2924,5490,5746,0
Process2925,2882,3085,2
Process2926,4983,8584,0
Process2927,1168,4110,2
Process2928,4024,8415,0
Process2929,7181,2071,0
Process2930,2676,3039,1
Process2931,4007,1994,2
Process2932,5643,6853,0
Process2933,3422,9086,1
Process2934,773,927,0
Process2935,131,3808,2
Process2936,6348,5143,0
Process2937,1555,6310,1
Process2938,5906,6685,1
Process2939,9421,3865,2
Process2940,449,2892,2
Process2941,1122,6898,1
Process2942,270,8892,2
Process2943,6682,8665,0
Process2944,6631,9438,1
Process2945,2326,5920,1
Process2946,7458,8619,0
Process2947,1174,174,2
Process2948,1704,2431,2
Process2949,650,8203,2
Process2950,8018,8651,0
Process2951,8426,9773,1
Process2952,7180,42,0
Process2953,9139,6723,2
Process2954,184,9706,2
Process2955,8509,2031,1
Process2956,643,5841,1
Process2957,7919,7014,1
Process2958,7858,5070,1
Process2959,4481,5719,0
Process2960,7674,88,0
Process2961,7408,4865,1
Process2962,392,2044,2
Process2963,2268,7534,1
Process2964,9162,7718,0
Process2965,1846,6226,2
Process2966,450,3220,2
Process2967,4026,1139,0
Process2968,7775,8996,2
Process2969,6660,9828,0
Process2970,7395,3854,1
Process2971,6782,1261,1
Process2972,2294,8004,0
Process2973,7848,6623,1
Process2974,6478,5785,1
Process2975,4813,7630,1
Process2976,5180,4432,2
Process2977,7740,8457,0
Process2978,3667,2583,1
Process2979,4663,9242,2
Process2980,7731,6637,1
Process2981,887,9770,0
Process2982,5260,2064,1
Process2983,1678,9911,0
Process2984,5631,6388,2
Process2985,5,1201,0
Process2986,606,2732,0
Process2987,4428,6824,2
Process2988,5740,490,0
Process2989,6049,5152,2
Process2990,8890,2882,0
Process2991,5585,120,0
Process2992,3541,5380,2
Process2993,5853,3409,1
Process2994,1140,5391,2
Process2995,2213,5396,0
Process2996,7268,6001,2
Process2997,6755,6780,0
Process2998,1051,2520,2
Process2999,4282,4920,2
Process3000,6756,3809,0
Process3001,2219,9393,1
Process3002,7453,9285,2
Process3003,4750,1489,1
Process3004,4663,2628,0
Process3005,4613,4840,0
Process3006,8467,2107,0
Process3007,5054,5213,0
Process3008,8465,2615,1
Process3009,2366,6897,1
Process3010,7772,3652,1
Process3011,2412,5871,2
Process3012,7172,3323,1
Process3013,17,4424,1
Process3014,6271,9087,2
Process3015,7916,51,0
Process3016,1310,8517,2
Process3017,7057,9923,0
Process3018,9584,8387,1
Process3019,4632,753,2
Process3020,951,4876,2
Process3021,7432,7287,1
Process3022,9657,810,1
Process3023,7520,826,2
Process3024,6871,3448,0
Process3025,8851,7716,0
Process3026,2024,9025,1
Process3027,3656,6081,0
Process3028,501,5664,1
Process3029,6314,6647,1
Process3030,9024,3950,1
Process3031,5387,7733,0
Process3032,7620,7389,1
Process3033,9529,4908,1
Process3034,2214,8131,2
Process3035,3986,6981,2
Process3036,2161,9004,2
Process3037,5205,9011,1
Process3038,1821,9512,0
Process3039,9528,2177,2
Process3040,7988,1201,2
Process3041,1324,6587,2
Process3042,8299,4206,0
Process3043,2436,86,2
Process3044,3752,2299,0
Process3045,8517,2636,0
Process3046,997,4796,1
Process3047,8855,1,2
Process3048,2793,8173,0
Process3049,5100,7700,2
Process3050,7703,2039,0
Process3051,607,3362,0
Process3052,1245,8012,2
Process3053,5624,447,2
Process3054,1263,4199,2
Process3055,5034,9067,1
Process3056,5786,63,2
Process3057,1894,5269,2
Process3058,7014,4414,0
Process3059,7998,9513,0
Process3060,7512,3567,0
Process3061,1874,4174,1
Process3062,9176,1770,2
Process3063,684,3745,2
Process3064,8630,5007,0
Process3065,8876,40,0
Process3066,5407,2177,0
Process3067,9438,4071,1
Process3068,3470,7436,1
Process3069,8379,1786,1
Process3070,988,9297,1
Process3071,5636,7522,1
Process3072,9998,6697,0
Process3073,2372,3732,1
Process3074,1545,2362,0
Process3075,1270,7589,2
Process3076,3709,2995,2
Process3077,8916,8784,0
Process3078,9393,8605,0
Process3079,4283,6983,1
Process3080,8687,7970,0
Process3081,6659,9957,0
Process3082,5156,9954,2
Process3083,1776,8677,1
Process3084,2140,222,0
Process3085,216,1491,2
Process3086,1981,1551,1
Process3087,2275,6819,1
Process3088,6640,6211,1
Process3089,4793,6845,0
Process3090,8381,5532,1
Process3091,3969,2190,1
Process3092,728,3697,2
Process3093,537,5472,1
Process3094,430,3964,2
Process3095,9037,4179,2
Process3096,5233,2511,2
Process3097,777,1137,1
Process3098,5106,7776,1
Process3099,4392,8921,1
Process3100,4309,3653,0
Process3101,8549,7621,0
Process3102,2747,8349,0
Process3103,9603,5237,2
Process3104,5136,2018,0
Process3105,7244,7406,2
Process3106,7194,8990,0
Process3107,5048,9767,1
Process3108,9721,1224,1
Process3109,6957,5615,0
Process3110,7391,6275,1
Process3111,3356,4824,0
Process3112,1512,3922,2
Process3113,9717,9876,0
Process3114,9746,5011,2
Process3115,92,8606,2
Process3116,969,5800,0
Process3117,709,7199,0
Process3118,1587,6920,2
Process3119,6594,228,0
Process3120,521,3970,1
Process3121,8102,7326,0
Process3122,3304,5189,2
Process3123,3207,1257,0
Process3124,4699,7354,2
Process3125,8209,7445,0
Process3126,9125,4765,2
Process3127,9031,1826,1
Process3128,5057,3412,2
Process3129,8658,5,0
Process3130,4227,6878,1
Process3131,6071,4979,0
Process3132,9091,4634,2
Process3133,6033,7840,2
Process3134,9203,2538,0
Process3135,3736,7098,2
Process3136,6876,6222,1
Process3137,2168,5252,2
Process3138,4660,6660,2
Process3139,4071,1670,0
Process3140,6415,5896,0
Process3141,2730,1966,1
Process3142,6370,1056,2
Process3143,5200,3440,1
Process3144,1638,8994,1
Process3145,9079,2729,2
Process3146,6670,5957,0
Process3147,9026,8124,2
Process3148,3208,2783,0
Process3149,3506,3206,0
Process3150,3810,5972,1
Process3151,992,8701,2
Process3152,3153,5071,0
Process3153,9948,6622,2
Process3154,935,8259,0
Process3155,812,7338,0
Process3156,4139,359,2
Process3157,7336,9384,1
Process3158,2138,8943,2
Process3159,9952,2448,0
Process3160,9436,6258,0
Process3161,4816,7249,0
Process3162,2162,6754,0
Process3163,6916,3053,1
Process3164,1462,3988,1
Process3165,8650,1151,0
Process3166,4919,5290,1
Process3167,3498,8977,0
Process3168,201,1114,1
Process3169,6039,7417,2
Process3170,5084,6852,1
Process3171,6453,1667,1
Process3172,171,180,2
Process3173,1665,3447,1
Process3174,3428,4908,1
Process3175,9803,9909,2
Process3176,9868,1180,1
Process3177,3940,4677,1
Process3178,100,1229,2
Process3179,8851,7267,0
Process3180,2755,8702,2
Process3181,2916,5154,0
Process3182,6679,1677,1
Process3183,7196,3341,2
Process3184,767,3120,0
Process3185,4677,2923,0
Process3186,6091,2790,0
Process3187,9147,3082,1
Process3188,1181,3181,0
Process3189,681,8384,2
Process3190,7598,1138,2
Process3191,4072,4053,1
Process3192,2214,732,0
Process3193,6888,7927,1
Process3194,1361,8693,0
Process3195,743,9722,0
Process3196,6387,5812,0
Process3197,9562,4959,0
Process3198,7415,6139,1
Process3199,2848,3171,1
Process3200,5549,7120,2
Process3201,3305,1192,1
Process3202,6215,3405,0
Process3203,802,292,0
Process3204,5082,1652,0
Process3205,2482,8747,0
Process3206,2806,1485,1
Process3207,2272,1046,1
Process3208,4820,8460,0
Process3209,549,7660,2
Process3210,1015,3208,0
Process3211,2618,6512,2
Process3212,8275,9078,1
Process3213,1016,9879,1
Process3214,8037,1312,1
Process3215,3751,3794,0
Process3216,5539,6599,0
Process3217,3139,5222,0
Process3218,2051,41,1
Process3219,3453,6941,2
Process3220,8027,4307,2
Process3221,9721,6925,1
Process3222,2607,5199,1
Process3223,8898,2567,1
Process3224,8185,603,1
Process3225,5476,4353,1
Process3226,1515,6243,0
Process3227,9038,5733,1
Process3228,7608,4135,2
Process3229,991,7588,1
Process3230,2033,5614,1
Process3231,2636,1686,1
Process3232,6104,4292,0
Process3233,2298,9541,2
Process3234,1075,7725,0
Process3235,4813,3200,2
Process3236,2345,4714,0
Process3237,9180,104,1
Process3238,1237,7711,1
Process3239,3335,5053,0
Process3240,8727,3438,2
Process3241,4778,2425,1
Process3242,1402,8528,0
Process3243,5929,7177,2
Process3244,3024,8252,1
Process3245,721,3064,1
Process3246,9124,1761,0
Process3247,121,940,0
Process3248,6852,2177,0
Process3249,7719,1863,0
Process3250,2525,6941,0
Process3251,9298,1718,1
Process3252,7756,9471,1
Process3253,507,5400,1
Process3254,9150,8423,1
Process3255,5519,5495,0
Process3256,1440,970,2
Process3257,8427,1091,0
Process3258,5519,4294,0
Process3259,6674,8364,1
Process3260,9234,889,1
Process3261,5233,6538,0
Process3262,9,4293,0
Process3263,3313,1151,2
Process3264,7443,301,0
Process3265,6177,5819,0
Process3266,4328,3610,1
Process3267,7887,2036,0
Process3268,8739,7554,1
Process3269,8120,579,0
Process3270,5717,6165,1
Process3271,255,1397,1
Process3272,6511,7757,0
Process3273,8591,1069,2
Process3274,6071,4864,0
Process3275,8326,7392,0
Process3276,2429,1719,0
Process3277,7502,9606,2
Process3278,18,4696,1
Process3279,6828,9168,1
Process3280,8355,4884,0
Process3281,771,1490,1
Process3282,6077,8000,2
Process3283,2029,6591,1
Process3284,2780,9013,0
Process3285,184,3691,0
Process3286,9759,6119,1
Process3287,2944,3620,0
Process3288,8165,9989,2
Process3289,7293,6816,1
Process3290,7001,5171,0
Process3291,9225,2293,1
Process3292,9199,4722,2
Process3293,577,6750,1
Process3294,5729,5881,0
Process3295,5745,6064,2
Process3296,3154,2174,0
Process3297,2282,5117,1
Process3298,7368,3281,0
Process3299,3502,574,2
Process3300,5157,3926,2
Process3301,1695,9502,1
Process3302,9724,8700,2
Process3303,5753,5629,1
Process3304,1077,1357,0
Process3305,5414,7102,0
Process3306,9795,255,2
Process3307,294,8888,1
Process3308,766,2607,1
Process3309,7578,2460,0
Process3310,4855,7616,2
Process3311,7,9311,0
Process3312,3805,9034,1
Process3313,2324,1138,2
Process3314,7594,8566,2
Process3315,1448,331,1
Process3316,5015,125,1
Process3317,3459,6771,0
Process3318,669,3888,0
Process3319,1160,1465,0
Process3320,8577,2672,2
Process3321,6272,9030,0
Process3322,3469,2834,0
Process3323,9367,5158,1
Process3324,894,9103,1
Process3325,131,550,2
Process3326,6469,1916,0
Process3327,9415,5375,2
Process3328,7600,6043,1
Process3329,8393,3554,2
Process3330,7998,8482,2
Process3331,5219,1105,2
Process3332,8104,4573,2
Process3333,22,292,1
Process3334,9431,7537,0
Process3335,3757,7667,1
Process3336,2063,4136,2
Process3337,6847,9902,0
Process3338,4753,3853,1
Process3339,6548,2245,0
Process3340,9808,6594,1
Process3341,2092,8165,2
Process3342,7054,6268,1
Process3343,1203,2641,2
Process3344,510,8423,2
Process3345,5272,2180,0
Process3346,6937,594,1
Process3347,4166,7440,0
Process3348,9474,8545,0
Process3349,825,5092,0
Process3350,5730,1251,0
Process3351,5469,3342,0
Process3352,9961,395,2
Process3353,1730,7950,1
Process3354,3792,4811,1
Process3355,3391,6435,0
Process3356,657,3371,2
Process3357,8412,3888,0
Process3358,2420,3361,1
